category,title,summary,contents
문헌,심리록,조선후기 각종 범죄인의 범행 내용과 처리에 대한 내용을 기록한 행정서. 심리서.,"2권 2책. 필사본. 1809년(순조 9) 5월에 가뭄이 계속되자 순조는 죄수들에 대한 처리를 바로 함으로써 억울함과 원한을 풀어 줄 것을 형조에 명령하는 한편 가벼운 죄를 범한 죄수들은 석방하였다. 이 책은 그러한 명령에 따라 살인범을 비롯해 사안이 중대한 위조범들을 다시 심리해 처리한 내용을 정리한 것이다. 편찬자와 연대를 정확히 알려주는 기록은 없다. 그러나 그해에 심리가 일단락된 뒤 형조에서 정리한 것으로 보인다. 첫머리에 목록이 있고, 이어 5월 19일과 21일의 순조의 전교를 실어 당시 심리의 경위를 밝혔다. 이 때는 사무를 중지하게 되어 있는 재일임에도 불구하고 심리를 거행하도록 하였는데, 이것은 1798년(정조 22)의 예에 따른 것이었다. 내용은 크게 살옥죄인질과 위조죄인질의 두 부분으로 이루어졌으며, 살옥죄인질이 많은 부분을 차지하고 있다. 그 두 부분은 다시 서울과 8도의 지역별로 나누어 각 사건 단위로 기록하였다. 개별 사건에 대해서는 먼저 범죄 행위의 주체와 객체, 행위의 결과 및 그 이유 등의 내용을 간단히 밝힌 명칭을 기록하였다. 그리고 ‘근인’이라는 표제 아래 작은 글씨로 사건의 배경과 경과를 정리하였다. 그 뒤 ‘묘의’라는 표제 아래 전직 · 현직 정승들의 관직과 성씨를 밝히고 사건의 처리에 대한 견해와 건의 내용을 수록하였다. 의견을 밝힐 4인의 관인 중에서 3인은 병으로 논의에서 빠졌고, 좌의정만이 모든 사건에 대해 보고하고 있다. 당시의 좌의정은 김재찬이었다. 다음은 ＜조언 ＞이라고 하여 형조의 심의와 그곳에서 임금에게 올린 건의 내용을 기록한 뒤, 임금의 재가 또는 지시 내용을 ＜판부 ＞라는 표제 아래 실었다. 사안에 따라서는 ＜묘의＞ · ＜조언＞ · ＜판부＞가 거듭되는 것도 있다. 살인 사건으로 심리 받은 죄수는 서울이 23명, 경기 12명, 강원도 2명, 공충도(충청도) 14명, 황해도 4명, 평안도 7명, 전라도 4명, 경상도 5명, 함경도 5명이며, 위조 죄인은 서울이 10명, 강원도가 1명이다. 위조 사건은 어보를 위조해 가짜 홍패를 만든 것이 가장 많고, 그밖에 교지를 위조한 것, 비변사의 관문을 위조한 것, 암행어사를 사칭한 것 등이 한두 건씩 들어 있다. 조선 후기의 범죄인에 대한 형사 절차를 이해하거나, 19세기 전반의 사회 상황을 이해하는데 도움이 되는 자료이다. 규장각도서에 있다."
인물,심명세,"조선 후기에, 형조좌랑, 사복시첨정, 공조참판 등을 역임한 문신.","본관은 청송. 자는 덕용. 영의정 심연원의 현손이고, 심강의 증손이다. 할아버지는 참판 심의겸이고, 아버지는 현감 심엄()이며, 어머니는 좌찬성 구사맹의 딸이다. 광해군의 난정으로 벼슬에 뜻을 버리고 은거하던 중, 1623년(인조 1) 인조반정에 공을 세워 정사공신 1등에 책록되어 청운군에 봉하여졌다. 공조좌랑·형조좌랑·사복시첨정 등을 역임하고 공신으로 책록된 다음, 통정대부 겸 오위장이 되었다가 곧 가선의 품계에 올라 부총관을 겸하였다. 이괄의 난이 일어나자 왕을 공주로 호종하였으며, 환도한 뒤에는 가의대부에 승계되어, 공조참판으로 호위대장을 겸하였다. 그 뒤 세자빈의 가례를 반대하다가 충주에 유배, 1년 만에 석방되었다. 1627년 정묘호란이 일어나자 호위대장으로 강화에 호종하고, 환도한 뒤 내섬시제조를 겸하고 원주목사로 나갔다가 병으로 물러났다. 시호는 충경이다."
인물,심민각,"조선 후기에, 이괄의 난이 발발하자 왕을 호종하여 청안현감을 역임하였고, 병자호란 때 의병을 일으키며 화의 배척을 상소한 관리 · 의병.","본관은 청송. 자는 숙선, 호는 구암. 심선의 6대손이며, 아버지는 동지중추부사 심언겸이다. 1624년(인조 2) 이괄이 반란을 일으켜 도성이 함락되자, 인조는 공주로 피난하였다. 이에 의병 및 가동 100여명을 거느리고 운봉현감 황일호와 함께 어가를 호종하였다. 난이 진압된 뒤, 그 공으로 청안현감에 제수되었다. 1636년 병자호란이 일어나자 다시 의병을 일으켜 호서 지방을 지켰으며, 화의가 교섭되자 이를 배척하는 소를 올렸다. 뒤에 영유현령에 제수되었지만 사퇴하였다. 전라도 옥과의 구암사에 제향되었다."
인물,심민겸,"조선 중기에, 임진왜란이 발발하자 권율의 휘하에서 항쟁하였으며, 정유재란, 이괄의 난, 정묘호란 때에도 의병을 모집하고, 왕을 호종한 의병장.","본관은 청송. 자는 사윤, 호는 두암. 심선의 5대 손이며, 증조는 기묘명현 사람인 심풍이다. 일찍부터 학문에 힘썼으나 벼슬길에는 나아가지 않고, 부모를 섬김에 지극히 효성스러웠다. 임진왜란이 일어나자 의병을 모집하고, 도원수 권율의 휘하에서 군량조달에 힘썼다. 특히 수원성싸움에서 큰 공을 세웠다. 정유재란 때에도 왜군을 격퇴하는 데에 공을 세워, 전란이 끝나자 주부에 제수되었다. 이괄의 난이 일어나자 근왕병을 모집하여 인조를 호종하였고, 정묘호란 때에는 동궁을 호종하였다. 전라도 옥과의 구암사, 나주의 충장사에 배향되었다."
인물,심벌,"조선 후기에, 사헌부지평, 사헌부집의, 충청도관찰사 등을 역임한 문신.","본관은 청송. 자는 군섭. 호조참판 심우승의 증손으로, 할아버지는 이조판서 심액이고, 아버지는 심광사이다. 어머니는 민환의 딸이다. 1675년(숙종 1) 증광문과에 을과로 급제했으며, 1677년 2월 사헌부지평에 임명되었다. 남인으로서 같은 해 6월 서인의 영수 송시열의 유배 직후에 전개된 고묘에 우의정 허목 등과 함께 참여하였다. 이는 예를 바로잡은 일을 종묘에 고하는 것이었으나, 실질적으로는 서인을 일망타진하려는 의도가 개재되어 있는 것이었다. 1679년 1월 부제학 이당규가 홍문록을 작성할 때 이한명·윤의제 등 15인 가운데 한 사람으로 뽑혔다. 그리고 같은 해 6월 도당에서 홍문록을 작성할 때에도 역시 포함되었다. 이후 정계에서의 두드러진 활약상은 보이지 않다가, 1689년 희빈 장씨가 낳은 아들을 세자로 삼으려는 것에 반대하여 송시열 등 서인이 축출되고 남인이 정권을 장악하게 되는 기사환국 이후 정계에 다시 등장하였다. 같은 해 2월 사헌부지평 홍문관의 부수찬·부교리·교리·사헌부집의를 거쳐, 사인에 이르렀다. 이후 홍문관의 여러 관직을 역임한 다음, 승지를 거쳐 1691년 7월 충청도관찰사에 임명되었다. 이듬해 8월 승지를 거쳐 9월 황해도관찰사에 이르렀다. 1694년 남인이 축출되고 소론이 정권을 장악하게 되는 갑술환국과 함께 대사헌 이규령, 사간 박세준 등의 탄핵을 받아 극변에 유배되었다가, 1697년 3월에 유배에서 풀려났다."
인물,심봉원,"조선 전기에, 장령, 교리, 사간 등을 역임한 문신.","본관은 청송. 자는 희용, 호는 효창노인·우송. 영의정 심회의 증손으로, 할아버지는 심원이고, 아버지는 사인 심순문이다. 어머니는 평산 신씨 감찰 신영석의 딸이다. 영의정 심연원과 좌의정 심통원의 동생이다. 어려서는 악동들과 어울려 놀기를 즐겼으나, 나이가 들면서 깨닫고 공부에 힘써 20세에 성균관에서 학문을 익혔다. 1537년(중종 32) 별시문과에 을과로 급제하여 성균관학유가 되어 의정부사록을 겸하였다. 이듬해 탁영시에 병과로 발탁되어 사과에 제수되었다. 그 뒤 정언을 거쳐 인종이 즉위하자, 헌납이 되어 경연에서 기묘사화 때 억울하게 처단된 조광조의 신원을 진언하였다. 명종이 즉위하자 소윤의 편에 서서 대윤의 거두인 유관·유인숙 등을 탄핵, 숙청하였다. 이어서 장령·교리·사간·사예·전한 등 청요직을 두루 역임하고, 1553년(명종 8) 승정원에 들어가 왕의 측근에서 오랫동안 보필하였다. 그 뒤 예조참의·동지돈녕부사를 역임하다가 노환으로 사임하였다. 음률·의술·서법에도 밝았다."
인물,심사손,"조선 전기에, 예조좌랑, 사간원정언, 병조정랑 등을 역임한 문신.","본관은 풍산. 자는 양경. 심치의 증손으로, 할아버지는 심응이고, 아버지는 좌의정 심정이며, 어머니는 허당의 딸이다. 1513년(중종 8) 사마시에 합격하고, 1517년 별시문과에 3등으로 급제하였다. 승문원을 거쳐 예문관에 들어가 사관으로 오래 있으면서 사실대로 기록하였다. 1523년 비변사낭관으로 서북면의 야인정벌에 공을 세우고, 예조좌랑·사간원정언을 거쳐 병조정랑이 되어서는 군무에 숙달함을 인정받아 중대한 일은 반드시 도맡아 처리하였다. 홍문관에 들어가 수찬·응교를 지내고, 1525년 경상좌도어사로 나갔다가 다시 돌아와 전한·직제학을 역임하였다. 1528년 다시 서북 변경의 야인들의 준동이 심해지자 당상관에 올라 만포진첨절제사가 되어 변방방어에 정력을 쏟다가, 야인의 기습을 받아 살해되었다. 당시 나이 겨우 36세로, 중종은 명신을 잃은 것을 매우 슬퍼하였다."
인물,심사주,"조선 후기에, 호조좌랑, 한성부판관, 영덕현령 등을 역임한 문신.","본관은 청송. 자는 성욱, 호는 한송재. 영의정 심지원의 증손으로, 아버지는 상의원첨정 심정협이며, 효종의 외증손이다. 권상하의 문인이다. 여러 번 과거에 실패하여 1739년(영조 15) 49세에 음보로 의릉참봉이 되었다. 이에 조정에서는 외척이라는 이유로 음관이 공로도 없이 승서되는 폐단을 지적하였다. 그 뒤, 내자시봉사·의금부도사·통례원인의·호조좌랑·한성부판관·영덕현령·익위사사어·돈녕부주부·공조좌랑·함흥판관·배천군수·전주부사 등을 두루 역임하였다. 일찍이 영덕에 큰 기근이 들었을 때 전심전력으로 주진하여 수많은 백성을 구휼하고, 향약을 실시하여 법을 준수하고 착한 것을 따르도록 하였다. 그리고 함흥판관으로 있을 때는 관개사업을 실시하여 황폐한 밭을 개간하는 데 힘썼다."
인물,심상현,"조선 후기에, 정언, 교리, 지평 등을 역임한 문신.","본관은 청송. 자는 대여. 심평의 증손으로, 할아버지는 심후준이고, 아버지는 심해이며, 어머니는 남극관의 딸이다. 심진현의 형이다. 성균관의 유생으로 수학하고 있던 1770년(영조 46)에 청주의 한유가 도끼를 들고 와 대궐 앞에 엎드려 간신 홍봉한을 참하라는 상소를 하였다. 이로 인하여 홍봉한은 영의정의 자리에서 물러났고 한유도 흑산도에 유배당하였다. 이때 한유와 관계를 맺고 있던 유생들 가운데 심의지·김용갑·심급 등과 함께 처벌을 받아 본향으로 쫓겨났다. 그 뒤 1773년 증광문과에 병과로 급제, 1776년 정조가 즉위하자 정언을 거쳐, 교리로 임명되었으나, 다시 한유의 사건이 거론되어 문외출송되었다. 1780년 다시 지평에 제수되었으며, 같은 해 정사 김익, 부사 이숭우와 함께 동지사의 서장관으로 임명되어 청나라에 다녀왔다."
인물,심상운,"조선 후기에, 사축서별제, 전시직부, 승지 등을 역임한 문신.","본관은 청송. 자는 봉여. 효종의 부마 심익현의 현손이고, 심정옥의 증손으로, 할아버지는 심사순이고, 아버지는 현령 심일진이다. 어머니는 도정 이구의 딸이다. 심익운의 형이다. 본래 청평위의 후손으로 명문의 혈통을 이어받았으나, 아버지가 박상검의 사건에 연루되었던 역적 심익창의 손자인 심사순의 양자로 입적되어, 벼슬길이 평탄하지 못하였다. 동생 심익운이 과거에 급제하고서도 역적의 후손이라 하여 관직에 오르지 못하자, 1762년(영조 38) 심일진이 심익운과 함께 심사순의 양자로 입적된 사실을 인멸하려 하였다. 이에 일가가 모두 인륜을 어지럽히는 무리로 지목되어 사류의 배척을 받았다. 그 뒤 1764년 영의정 홍봉한에 의해 오명이 벗겨져 비로소 사축서별제의 자리에 오르게 되었다. 1771년 감시에 합격하여 전시에 직부했으며, 1774년 승지로 임명되었다. 이 때 정후겸·홍인한 등이 세손의 대리청정을 막으려다 뜻을 이루지 못하게 되자, 이들의 사주를 받고 부사직으로서 세손의 사부와 빈료를 비난하면서, 세손을 ‘온실수’에 비유하는 흉서를 올렸다. 세손이 마침내 사위하기에 이르자, 삼사가 나서서 흉서를 올린 사실을 들어 탄핵하게 되었다. 대직도 아닌 군직에 있으면서 당명을 늘어놓아 세손을 해하려 했다는 탄핵과 함께 영조로부터 가면을 쓴 ‘박상검’이라 지목되었다. 이로 인해 동생 심익운과 함께 서인으로 폐출되고 동시에 흑산도로 유배되었다가 뒤에 제주도로 이배되었다. 그 뒤 1776년에 정조가 즉위하자 삼사의 상소로 중앙에 붙들려와 정조의 친국을 받은 뒤 주살되었고, 이때 홍인한 부자와 정후겸 등도 사사되었다."
인물,심상규,"조선후기 형조참판, 병조판서, 우의정 등을 역임한 문신. 학자.","본관은 청송. 초명은 상여. 자는 가권 · 치교, 호는 두실 · 이하. 정조의 지우를 받은 뒤 상규라는 이름과 치교라는 자를 하사받았다. 이조판서 심성희의 증손으로, 할아버지는 심공헌이고, 아버지는 규장각직제학 심염조이다. 어머니는 이조판서 권도의 딸이다. 1789년(정조 13) 춘당대문과에 병과로 급제했고, 강제문신에 선임되었다. 그리고 교서관정자 · 규장각대교로 관직 생활을 시작하였다. 1796년에 문체가 순수하고 바르지 못하다 하여 웅천현감에 외보되기도 하였다. 그러나 이는 심상규의 재주가 지나치게 나타나는 것을 걱정한 정조의 배려로서 후일 크게 쓸 재목을 만들려는 의도였다고 한다. 아버지 심염조에 이어 사명을 받을 정도로 총애를 받았다. 정조가 죽은 뒤 신유년(1801) 정치 파동 때 채지영 등의 무고로 홍원 · 남원에 잠시 유배되기도 하였다. 1804년(순조 4) 안동 김씨 세도정권이 들어서자  편수 당상관에 임명되었다. 이조 · 호조 · 형조 참판과 전라도 관찰사를 거쳐서 1809년 예조판서 · 홍문관직제학에 올랐다. 2년 뒤에는 병조판서로서 홍경래의 난을 수습하였다. 다음 해 성절사로서 연경에 다녀왔고 1821년 대제학이 되었다. 그 뒤 예조 · 이조 · 공조 판서를 거치면서 궁방전의 면세지 5,000결을 감축하기도 하였다. 1825년 우의정이 되어 백성을 다스리는 방법으로서 기강과 풍속교정을 말하여 경장보다 운영의 측면을 강조하였다. 1827년 세자으로 추존됨.)의 대리청정시, 대사간 임존상의 탄핵으로 면직되어 풍양조씨의 세도정치 기간 동안 장단에 퇴거하였다. 1832년 다시 우의정으로 기용되어 절검과 사치 금지 · 공시규제정책을 시행하였다. 순조가 죽자 원상으로서 헌종 초년의 정사를 관장하였다.  편찬총재관을 지내고 정조 · 순조 · 익종의 어제를 찬진하였다. 평생을 김구주 당여와 반대 입장을 지켰다. 어릴 때부터 뛰어난 재질을 보였는데, 시문의 내용이 깊고 치밀하여 18세에 이미 타인의 입에 오르내렸다고 한다. 문장은 간결하고 자연스러웠는데, 이는 아버지가 모은 수만 권의 장서를 어려서부터 즐겨 읽은 때문이라 한다. 이용후생의 중요성을 강조하였으며, 백성의 생활 근본을 제작에 두어야 한다고 늘 말하였다. 을 편찬하였고, 해박한 지식으로 을 편찬, 국왕의 지침서가 되게 하였다. 저서로는  16권이 전하며, 글씨로는 「경춘전기」가 남아 있다. 시호는 문숙이다."
